X,Y,Z
219.9317333333333,397.99231848466246,194.34109573030233
219.9317333333333,397.99231848466246,2.882730315993801
212.98420360750117,397.99231848466246,2.882730315993801
212.98420360750117,397.4141080838496,2.882730315993801
212.98420360750117,397.4141080838496,156.1853729079713
204.98420348829188,397.4141080838496,156.1853729079713
204.98420348829188,396.74830549530776,156.1853729079713
204.98420348829188,396.74830549530776,321.03227197388514
196.9842033690826,396.74830549530776,321.03227197388514
196.9842033690826,396.08250290676585,321.03227197388514
196.9842033690826,396.08250290676585,139.58566830984802
190.68786944824797,396.08250290676585,139.58566830984802
190.68786944824797,395.55848848672235,139.58566830984802
190.68786944824797,395.55848848672235,333.92780587032064
190.682,395.55848848672235,333.92780587032064
190.682,395.4930955601322,333.92780587032064
190.682,395.4930955601322,174.49481240105106
190.52507571080136,395.4930955601322,174.49481240105106
190.52507571080136,394.82467,174.49481240105106
190.52507571080136,394.82467,215.87633590859443
190.41338886951516,394.82467,215.87633590859443
190.41338886951516,394.82467,56.933677579248844
190.30155585114773,394.82467,56.933677579248844
190.30155585114773,394.82467,258.25418384872256
190.18957612120994,394.82467,258.25418384872256
190.18957612120994,394.82467,99.83889069219529
190.07744906005848,394.82467,99.83889069219529
190.07744906005848,394.82467,301.68884089934915
189.9651741253402,394.82467,301.68884089934915
189.9651741253402,394.82467,143.80508413728506
189.85275069000386,394.82467,143.80508413728506
189.85275069000386,394.82467,346.18867701419055
189.74017820369036,394.82467,346.18867701419055
189.74017820369036,394.82467,188.84068314376412
189.62745603179783,394.82467,188.84068314376412
189.62745603179783,394.82467,31.762173210412264
189.51458361581612,394.82467,31.762173210412264
189.51458361581612,394.82467,234.9542250352341
189.40156031344674,394.82467,234.9542250352341
189.40156031344674,394.82467,78.41792364278496
189.1750586989703,394.82467,78.41792364278496
189.1750586989703,394.82467,126.16463772790193
189.06157916145654,394.82467,126.16463772790193
189.06157916145654,394.82467,330.449859884187
188.94794628719407,394.82467,330.449859884187
188.94794628719407,394.82467,175.01114231993913
188.83415949231292,394.82467,175.01114231993913
188.83415949231292,394.82467,19.84960710722327
185.70132779293942,394.82467,19.84960710722327
185.70132779293942,394.82467,259.5829168440223
185.58295936145154,394.82467,259.5829168440223
185.58295936145154,394.82467,112.67111902025104
185.58295936145154,394.82467,326.0726805434108
185.46441688521003,394.82467,326.0726805434108
185.3456996296034,394.82467,326.0726805434108
185.3456996296034,394.82467,179.7889877718258
185.2268067841964,394.82467,179.7889877718258
185.2268067841964,394.82467,33.821437315824035
185.10773760266474,394.82467,33.821437315824035
185.10773760266474,394.82467,248.1714361442113
184.98849126328565,394.82467,248.1714361442113
184.98849126328565,394.82467,102.84040169213533
184.86906700778195,394.82467,102.84040169213533
184.86906700778195,394.82467,317.8297619704008
184.74946400290116,394.82467,317.8297619704008
184.74946400290116,394.82467,173.14095567626953
184.50971858854845,394.82467,173.14095567626953
184.50971858854845,394.82467,28.775432305755615
184.38957455111694,394.82467,28.775432305755615
184.38957455111694,394.82467,101.02008699777365
184.26924850880698,394.82467,101.02008699777365
184.26924850880698,394.82467,317.6332190781307
184.14873966597807,394.82467,317.6332190781307
184.14873966597807,394.82467,174.57554235323428
184.02804715326752,394.82467,174.57554235323428
184.02804715326752,394.82467,31.84856205132246
183.90717016205556,394.82467,31.84856205132246
183.90717016205556,394.82467,249.45379490600348
183.78610781041243,394.82467,249.45379490600348
183.78610781041243,394.82467,107.39276927971363
183.66485927646454,394.82467,107.39276927971363
183.66485927646454,394.82467,325.6670252889442
183.54342366543744,394.82467,325.6670252889442
183.54342366543744,394.82467,184.2781149311328
183.2999877980127,394.82467,184.2781149311328
183.2999877980127,394.82467,262.5170632830763
183.17798578447506,394.82467,262.5170632830763
183.17798578447506,394.82467,122.14808655997992
183.05579317998078,394.82467,122.14808655997992
183.05579317998078,394.82467,342.12227287065986
182.9334091211702,394.82467,342.12227287065986
182.9334091211702,394.82467,202.44123558443783
182.8108326729901,394.82467,202.44123558443783
182.8108326729901,394.82467,63.10660075146198
182.68806295764998,394.82467,63.10660075146198
182.68806295764998,394.82467,284.120007242651
182.56509902606095,394.82467,284.120007242651
182.56509902606095,394.82467,145.48310689165592
182.44193998568613,394.82467,145.48310689165592
182.44193998568613,394.82467,7.19756463886261
182.31858487308182,394.82467,7.19756463886261
182.31858487308182,394.82467,229.26505867741585
182.19503278064016,394.82467,229.26505867741585
182.19503278064016,394.82467,91.68728060141325
182.071282730234,394.82467,91.68728060141325
182.071282730234,394.82467,314.4659355561495
182.071282730234,394.82467,177.60274239060163
181.94733379885062,394.82467,177.60274239060163
181.69883537494513,394.82467,177.60274239060163
181.69883537494513,394.82467,264.9577565432787
181.57428393514354,394.82467,264.9577565432787
181.57428393514354,394.82467,129.17947148120405
181.4495297190731,394.82467,129.17947148120405
181.4495297190731,394.82467,353.7663538590264
181.32457170248776,394.82467,353.7663538590264
181.32457170248776,394.82467,218.72019340986967
181.19940891405759,394.82467,218.72019340986967
181.19940891405759,394.82467,84.04279453314066
181.07404031343967,394.82467,84.04279453314066
181.07404031343967,394.82467,309.73597646337987
180.94846491246264,394.82467,309.73597646337987
180.94846491246264,394.82467,175.80157344156504
180.82268165430685,394.82467,175.80157344156504
180.82268165430685,394.82467,42.24143488892555
180.69668953357316,394.82467,42.24143488892555
180.69668953357316,394.82467,269.057425583477
180.57048747657387,394.82467,269.057425583477
180.57048747657387,394.82467,136.25142583907126
180.31744939374528,394.82467,136.25142583907126
