X,Y,Z
217.45901192514847,397.7258565197137,299.0362254830709
217.45901192514847,397.7258565197137,89.29326362258465
209.7317961951088,397.7258565197137,89.29326362258465
209.7317961951088,396.8982605925589,89.29326362258465
209.7317961951088,396.8982605925589,247.01010691204877
201.73179607589955,396.8982605925589,247.01010691204877
201.73179607589955,396.0414490646812,247.01010691204877
201.73179607589955,396.0414490646812,57.16722651327535
193.8461303855224,396.0414490646812,57.16722651327535
193.8461303855224,395.1968829187032,57.16722651327535
193.8461303855224,395.1968829187032,241.96050155389264
190.682,395.1968829187032,241.96050155389264
190.682,394.858,241.96050155389264
190.682,394.858,79.95727282713055
190.682,394.6521814561285,79.95727282713055
190.682,394.6521814561285,280.5259260805058
190.66049141551778,394.6521814561285,280.5259260805058
190.66049141551778,393.808,280.5259260805058
190.66049141551778,393.808,121.10244094751536
190.5489725442409,393.808,121.10244094751536
190.5489725442409,393.808,162.59129162317186
190.47965194572356,393.808,162.59129162317186
190.47965194572356,393.808,3.539918822401464
190.38484303706343,393.808,3.539918822401464
190.38484303706343,393.808,204.68128039043188
190.27514125633468,393.808,204.68128039043188
190.27514125633468,393.808,46.06525220242322
190.1631268402149,393.808,46.06525220242322
190.1631268402149,393.808,247.7124636641735
190.05096490062348,393.808,247.7124636641735
190.05096490062348,393.808,89.6251655941844
189.9386550042207,393.808,89.6251655941844
189.9386550042207,393.808,291.80440929192304
189.826196413479,393.808,291.80440929192304
189.826196413479,393.808,134.2512530130768
189.71358868631958,393.808,134.2512530130768
189.71358868631958,393.808,336.96676203416644
189.48792313864786,393.808,336.96676203416644
189.48792313864786,393.808,23.208072579436898
189.3748641157965,393.808,23.208072579436898
189.3748641157965,393.808,226.7360403531593
189.261653549809,393.808,226.7360403531593
189.261653549809,393.808,70.53700606063605
176.38289400375257,393.808,70.53700606063605
176.38289400375257,393.808,215.24601763216495
176.24905671784063,393.808,215.24601763216495
176.24905671784063,393.808,96.18932623827935
176.1149676837667,393.808,96.18932623827935
176.1149676837667,393.808,337.585902612381
175.9806255685604,393.808,337.585902612381
175.9806255685604,393.808,219.43831412276268
175.846028841732,393.808,219.43831412276268
175.846028841732,393.808,101.74915246388912
175.71117614208185,393.808,101.74915246388912
175.71117614208185,393.808,344.5210339803791
175.4406967632056,393.808,344.5210339803791
175.4406967632056,393.808,111.45851715075493
175.4406967632056,393.808,355.62947773809435
175.30506710959835,393.808,355.62947773809435
175.1691755319271,393.808,355.62947773809435
175.1691755319271,393.808,240.27220005548477
175.0330204179638,393.808,240.27220005548477
175.0330204179638,393.808,125.38942875551224
174.89660031732973,393.808,125.38942875551224
174.89660031732973,393.808,10.983935205378533
174.75991358899324,393.808,10.983935205378533
174.75991358899324,393.808,257.05851785227776
174.62295875126335,393.808,257.05851785227776
174.62295875126335,393.808,143.61600259533407
174.3482382217982,393.808,143.61600259533407
174.3482382217982,393.808,278.1911215034199
174.21046931507527,393.808,278.1911215034199
174.21046931507527,393.808,166.2145481662941
174.07242586644492,393.808,166.2145481662941
174.07242586644492,393.808,54.73246271220207
173.93410614339322,393.808,54.73246271220207
173.93410614339322,393.808,303.7478341138172
173.79550856513026,393.808,303.7478341138172
173.79550856513026,393.808,193.2636611705637
173.65663136685453,393.808,193.2636611705637
173.65663136685453,393.808,83.2829729298067
173.51747293291749,393.808,83.2829729298067
173.51747293291749,393.808,333.8088291156864
173.37803146527804,393.808,333.8088291156864
173.37803146527804,393.808,224.8443205657816
173.23830531246003,393.808,224.8443205657816
173.23830531246003,393.808,116.39256967592239
173.09829264219584,393.808,116.39256967592239
173.09829264219584,393.808,8.45673085299015
172.81740081688463,393.808,8.45673085299015
172.81740081688463,393.808,154.14556986747266
172.6765180681356,393.808,154.14556986747266
172.6765180681356,393.808,47.77672076915264
172.53534161609855,393.808,47.77672076915264
